night_id,date,reading_timestamp,temperature,humidity,sound_level,motion_detected
41,2026-01-02,2026-01-02 06:25:00,16.66,45.73,34.93,0
41,2026-01-02,2026-01-02 06:30:00,17.33,42.67,31.61,1
41,2026-01-02,2026-01-02 06:35:00,17.26,42.4,41.59,0
41,2026-01-02,2026-01-02 06:40:00,18.15,41.19,37.68,0
41,2026-01-02,2026-01-02 06:45:00,17.77,35.79,38.46,1
41,2026-01-02,2026-01-02 06:50:00,14.8,46.31,32.76,0
41,2026-01-02,2026-01-02 06:55:00,17.97,43.92,41.05,0
41,2026-01-02,2026-01-02 07:00:00,17.56,38.17,38.85,0
41,2026-01-02,2026-01-02 07:05:00,16.3,43.4,39.6,0
41,2026-01-02,2026-01-02 07:10:00,17.64,45.63,34.28,0
41,2026-01-02,2026-01-02 07:15:00,16.03,43.47,34.98,0
41,2026-01-02,2026-01-02 07:20:00,18.08,46.06,34.5,0
41,2026-01-02,2026-01-02 07:25:00,18.38,46.9,46.29,0
41,2026-01-02,2026-01-02 07:30:00,17.11,41.33,30.59,0
41,2026-01-02,2026-01-02 07:35:00,16.94,42.26,33.86,0
41,2026-01-02,2026-01-02 07:40:00,17.92,46.01,40.51,0
41,2026-01-02,2026-01-02 07:45:00,16.36,46.7,39.87,0
41,2026-01-02,2026-01-02 07:50:00,16.6,46.09,42.17,0
41,2026-01-02,2026-01-02 07:55:00,17.47,42.46,37.62,0
41,2026-01-02,2026-01-02 08:00:00,15.83,41.24,42.2,0
41,2026-01-02,2026-01-02 08:05:00,17.61,40.48,39.02,0
41,2026-01-02,2026-01-02 08:10:00,16.73,42.63,36.4,0
41,2026-01-02,2026-01-02 08:15:00,18.05,39.65,31.87,0
42,2026-01-03,2026-01-03 00:00:00,20.86,29.42,46.77,0
42,2026-01-03,2026-01-03 00:05:00,19.44,34.38,37.94,0
42,2026-01-03,2026-01-03 00:10:00,19.29,30.55,43.58,1
42,2026-01-03,2026-01-03 00:15:00,19.45,31.14,49.14,0
42,2026-01-03,2026-01-03 00:20:00,19.51,30.37,28.58,0
42,2026-01-03,2026-01-03 00:25:00,19.02,32.26,45.44,0
42,2026-01-03,2026-01-03 00:30:00,20.48,32.83,43.13,0
42,2026-01-03,2026-01-03 00:35:00,18.01,33.71,37.92,1
42,2026-01-03,2026-01-03 00:40:00,19.42,34.71,50.21,0
42,2026-01-03,2026-01-03 00:45:00,20.88,32.52,49.42,1
42,2026-01-03,2026-01-03 00:50:00,20.54,32.99,42.19,1
42,2026-01-03,2026-01-03 00:55:00,19.45,35.45,42.25,0
42,2026-01-03,2026-01-03 01:00:00,20.72,31.0,49.74,0
42,2026-01-03,2026-01-03 01:05:00,19.85,32.2,45.83,0
42,2026-01-03,2026-01-03 01:10:00,20.12,29.23,42.36,0
42,2026-01-03,2026-01-03 01:15:00,19.97,33.52,38.94,0
42,2026-01-03,2026-01-03 01:20:00,21.18,28.21,51.36,1
42,2026-01-03,2026-01-03 01:25:00,20.03,32.95,39.58,0
42,2026-01-03,2026-01-03 01:30:00,19.78,31.65,40.78,0
42,2026-01-03,2026-01-03 01:35:00,19.48,32.71,45.03,1
42,2026-01-03,2026-01-03 01:40:00,18.98,33.55,36.77,0
42,2026-01-03,2026-01-03 01:45:00,19.21,32.97,52.87,0
42,2026-01-03,2026-01-03 01:50:00,19.89,31.24,41.23,0
42,2026-01-03,2026-01-03 01:55:00,20.32,29.85,41.89,0
42,2026-01-03,2026-01-03 02:00:00,18.95,33.23,46.01,0
42,2026-01-03,2026-01-03 02:05:00,19.53,30.98,42.07,1
42,2026-01-03,2026-01-03 02:10:00,19.34,30.07,47.24,0
42,2026-01-03,2026-01-03 02:15:00,20.16,33.11,50.25,0
42,2026-01-03,2026-01-03 02:20:00,19.71,30.69,44.08,0
42,2026-01-03,2026-01-03 02:25:00,20.63,36.59,45.14,0
42,2026-01-03,2026-01-03 02:30:00,20.02,34.26,47.47,0
42,2026-01-03,2026-01-03 02:35:00,19.03,27.32,51.82,0
42,2026-01-03,2026-01-03 02:40:00,21.67,30.97,42.64,0
42,2026-01-03,2026-01-03 02:45:00,21.28,36.02,40.75,0
42,2026-01-03,2026-01-03 02:50:00,20.19,37.69,46.49,0
42,2026-01-03,2026-01-03 02:55:00,19.62,27.51,43.42,0
42,2026-01-03,2026-01-03 03:00:00,19.6,45.33,47.89,0
42,2026-01-03,2026-01-03 03:05:00,20.82,37.18,36.75,0
42,2026-01-03,2026-01-03 03:10:00,21.6,27.46,37.25,0
42,2026-01-03,2026-01-03 03:15:00,19.33,33.33,47.96,0
42,2026-01-03,2026-01-03 03:20:00,21.66,31.88,52.58,0
42,2026-01-03,2026-01-03 03:25:00,21.32,29.46,42.44,0
42,2026-01-03,2026-01-03 03:30:00,20.3,32.16,43.12,0
42,2026-01-03,2026-01-03 03:35:00,20.55,33.63,38.14,0
42,2026-01-03,2026-01-03 03:40:00,20.9,28.22,41.39,0
42,2026-01-03,2026-01-03 03:45:00,20.04,30.68,41.92,0
42,2026-01-03,2026-01-03 03:50:00,19.56,30.23,39.25,0
42,2026-01-03,2026-01-03 03:55:00,21.01,31.81,36.27,0
42,2026-01-03,2026-01-03 04:00:00,21.02,36.91,47.94,0
42,2026-01-03,2026-01-03 04:05:00,20.12,27.83,46.55,0
42,2026-01-03,2026-01-03 04:10:00,21.93,29.46,38.66,0
42,2026-01-03,2026-01-03 04:15:00,19.3,32.35,44.74,0
42,2026-01-03,2026-01-03 04:20:00,19.03,29.47,49.63,0
42,2026-01-03,2026-01-03 04:25:00,19.97,30.86,37.57,0
42,2026-01-03,2026-01-03 04:30:00,19.36,30.2,43.8,1
42,2026-01-03,2026-01-03 04:35:00,20.54,31.89,45.19,0
42,2026-01-03,2026-01-03 04:40:00,19.66,29.95,43.46,0
42,2026-01-03,2026-01-03 04:45:00,19.69,28.46,50.18,0
42,2026-01-03,2026-01-03 04:50:00,19.36,32.14,42.05,0
42,2026-01-03,2026-01-03 04:55:00,19.65,34.68,39.26,0
42,2026-01-03,2026-01-03 05:00:00,19.13,33.1,39.16,0
42,2026-01-03,2026-01-03 05:05:00,19.16,35.85,39.34,0
42,2026-01-03,2026-01-03 05:10:00,20.57,30.71,48.6,0
42,2026-01-03,2026-01-03 05:15:00,20.49,27.53,40.76,0
42,2026-01-03,2026-01-03 05:20:00,20.34,31.95,38.52,0
42,2026-01-03,2026-01-03 05:25:00,21.08,29.6,47.5,0
42,2026-01-03,2026-01-03 05:30:00,19.73,34.4,47.36,1
42,2026-01-03,2026-01-03 05:35:00,19.6,33.42,49.52,0
42,2026-01-03,2026-01-03 05:40:00,18.88,32.35,40.56,0
42,2026-01-03,2026-01-03 05:45:00,21.11,35.33,40.71,0
42,2026-01-03,2026-01-03 05:50:00,21.78,28.69,44.26,0
42,2026-01-03,2026-01-03 05:55:00,22.33,32.1,48.36,1
42,2026-01-03,2026-01-03 06:00:00,18.77,35.29,32.79,0
42,2026-01-03,2026-01-03 06:05:00,19.8,32.95,48.86,1
42,2026-01-03,2026-01-03 06:10:00,19.58,34.53,38.54,0
42,2026-01-03,2026-01-03 06:15:00,19.16,32.66,46.52,0
42,2026-01-03,2026-01-03 06:20:00,20.51,30.82,41.34,0
42,2026-01-03,2026-01-03 06:25:00,20.51,33.35,45.8,0
42,2026-01-03,2026-01-03 06:30:00,20.84,32.01,38.24,0
42,2026-01-03,2026-01-03 06:35:00,19.76,35.36,43.44,0
42,2026-01-03,2026-01-03 06:40:00,19.75,34.31,41.16,0
42,2026-01-03,2026-01-03 06:45:00,20.22,29.34,49.85,0
42,2026-01-03,2026-01-03 06:50:00,21.14,32.32,37.06,0
42,2026-01-03,2026-01-03 06:55:00,19.48,31.45,45.15,0
42,2026-01-03,2026-01-03 07:00:00,20.7,34.88,42.89,0
42,2026-01-03,2026-01-03 07:05:00,22.11,31.14,44.75,0
42,2026-01-03,2026-01-03 07:10:00,20.4,30.43,51.17,0
42,2026-01-03,2026-01-03 07:15:00,21.31,35.55,46.27,0
42,2026-01-03,2026-01-03 07:20:00,19.68,35.26,45.17,1
42,2026-01-03,2026-01-03 07:25:00,20.18,30.51,34.19,0
42,2026-01-03,2026-01-03 07:30:00,20.29,34.99,38.37,1
42,2026-01-03,2026-01-03 07:35:00,19.92,26.5,44.05,0
42,2026-01-03,2026-01-03 07:40:00,20.67,27.34,49.23,0
42,2026-01-03,2026-01-03 07:45:00,20.01,28.69,36.85,1
42,2026-01-03,2026-01-03 07:50:00,20.44,30.3,42.9,0
42,2026-01-03,2026-01-03 07:55:00,20.73,29.32,41.42,0
42,2026-01-03,2026-01-03 08:00:00,19.89,36.14,51.23,0
42,2026-01-03,2026-01-03 08:05:00,18.52,30.59,46.85,0
42,2026-01-03,2026-01-03 08:10:00,18.72,33.65,38.1,0
42,2026-01-03,2026-01-03 08:15:00,19.02,32.1,42.58,0
43,2026-01-04,2026-01-04 00:00:00,20.64,30.89,41.1,0
43,2026-01-04,2026-01-04 00:05:00,21.21,28.94,41.68,1
43,2026-01-04,2026-01-04 00:10:00,20.94,36.44,39.25,0
43,2026-01-04,2026-01-04 00:15:00,21.33,29.38,43.63,0
43,2026-01-04,2026-01-04 00:20:00,22.02,35.91,47.08,0
43,2026-01-04,2026-01-04 00:25:00,21.46,30.42,38.81,0
43,2026-01-04,2026-01-04 00:30:00,21.75,35.19,39.16,0
43,2026-01-04,2026-01-04 00:35:00,21.51,29.62,35.37,0
43,2026-01-04,2026-01-04 00:40:00,20.77,24.12,36.99,0
43,2026-01-04,2026-01-04 00:45:00,22.31,33.93,32.7,0
43,2026-01-04,2026-01-04 00:50:00,20.7,28.45,29.76,0
43,2026-01-04,2026-01-04 00:55:00,21.97,33.86,35.36,1
43,2026-01-04,2026-01-04 01:00:00,21.5,32.1,40.59,0
43,2026-01-04,2026-01-04 01:05:00,22.64,31.82,29.48,0
43,2026-01-04,2026-01-04 01:10:00,22.32,23.38,33.58,0
43,2026-01-04,2026-01-04 01:15:00,20.72,32.87,33.76,0
43,2026-01-04,2026-01-04 01:20:00,21.19,28.43,34.29,0
43,2026-01-04,2026-01-04 01:25:00,21.24,35.42,33.93,0
43,2026-01-04,2026-01-04 01:30:00,20.42,32.74,40.08,0
43,2026-01-04,2026-01-04 01:35:00,21.09,31.23,41.04,0
43,2026-01-04,2026-01-04 01:40:00,20.54,27.58,39.2,0
43,2026-01-04,2026-01-04 01:45:00,21.99,31.85,31.85,0
43,2026-01-04,2026-01-04 01:50:00,21.36,32.84,35.64,0
43,2026-01-04,2026-01-04 01:55:00,21.17,29.96,21.36,0
43,2026-01-04,2026-01-04 02:00:00,19.28,29.85,39.88,0
43,2026-01-04,2026-01-04 02:05:00,22.51,29.41,31.38,0
43,2026-01-04,2026-01-04 02:10:00,22.35,36.28,26.84,1
43,2026-01-04,2026-01-04 02:15:00,20.79,31.38,37.81,0
43,2026-01-04,2026-01-04 02:20:00,21.05,32.47,38.59,0
43,2026-01-04,2026-01-04 02:25:00,21.88,31.37,38.96,0
43,2026-01-04,2026-01-04 02:30:00,20.08,36.6,33.5,0
43,2026-01-04,2026-01-04 02:35:00,20.35,30.77,32.6,0
43,2026-01-04,2026-01-04 02:40:00,22.03,35.29,35.59,0
43,2026-01-04,2026-01-04 02:45:00,21.17,28.98,49.04,0
43,2026-01-04,2026-01-04 02:50:00,19.81,35.56,32.82,0
43,2026-01-04,2026-01-04 02:55:00,22.56,35.68,36.28,0
43,2026-01-04,2026-01-04 03:00:00,22.87,33.62,29.23,0
43,2026-01-04,2026-01-04 03:05:00,20.32,28.98,37.8,0
43,2026-01-04,2026-01-04 03:10:00,21.93,31.79,41.87,0
43,2026-01-04,2026-01-04 03:15:00,21.85,36.85,35.17,0
43,2026-01-04,2026-01-04 03:20:00,20.89,27.95,33.98,1
43,2026-01-04,2026-01-04 03:25:00,20.24,27.77,27.83,1
43,2026-01-04,2026-01-04 03:30:00,23.79,35.21,35.13,0
43,2026-01-04,2026-01-04 03:35:00,22.35,30.98,22.44,1
43,2026-01-04,2026-01-04 03:40:00,21.49,31.31,30.79,0
43,2026-01-04,2026-01-04 03:45:00,22.71,32.78,40.51,0
43,2026-01-04,2026-01-04 03:50:00,22.17,31.4,28.86,0
43,2026-01-04,2026-01-04 03:55:00,22.77,27.93,22.43,0
43,2026-01-04,2026-01-04 04:00:00,21.64,34.16,30.82,0
43,2026-01-04,2026-01-04 04:05:00,22.69,33.09,40.11,0
43,2026-01-04,2026-01-04 04:10:00,20.63,32.23,37.05,0
43,2026-01-04,2026-01-04 04:15:00,21.37,27.79,28.59,0
43,2026-01-04,2026-01-04 04:20:00,21.29,30.7,39.9,0
43,2026-01-04,2026-01-04 04:25:00,22.64,27.68,32.61,0
43,2026-01-04,2026-01-04 04:30:00,21.18,32.24,27.0,0
43,2026-01-04,2026-01-04 04:35:00,21.37,32.22,43.8,0
43,2026-01-04,2026-01-04 04:40:00,23.21,29.25,31.84,0
43,2026-01-04,2026-01-04 04:45:00,21.28,26.59,38.81,0
43,2026-01-04,2026-01-04 04:50:00,21.13,28.36,34.03,0
43,2026-01-04,2026-01-04 04:55:00,20.66,29.38,27.61,0
43,2026-01-04,2026-01-04 05:00:00,20.05,32.4,41.59,0
43,2026-01-04,2026-01-04 05:05:00,24.02,31.92,41.59,0
43,2026-01-04,2026-01-04 05:10:00,20.28,28.97,39.71,0
43,2026-01-04,2026-01-04 05:15:00,21.68,33.89,34.33,0
43,2026-01-04,2026-01-04 05:20:00,22.64,23.92,35.87,0
43,2026-01-04,2026-01-04 05:25:00,22.17,33.49,21.51,0
43,2026-01-04,2026-01-04 05:30:00,21.05,32.3,41.68,0
43,2026-01-04,2026-01-04 05:35:00,21.12,30.05,40.11,1
43,2026-01-04,2026-01-04 05:40:00,21.73,33.01,38.49,0
43,2026-01-04,2026-01-04 05:45:00,21.44,23.69,28.18,0
43,2026-01-04,2026-01-04 05:50:00,19.53,36.49,37.36,0
43,2026-01-04,2026-01-04 05:55:00,21.18,28.52,32.4,0
43,2026-01-04,2026-01-04 06:00:00,22.21,31.18,26.48,0
43,2026-01-04,2026-01-04 06:05:00,21.85,27.64,35.39,0
43,2026-01-04,2026-01-04 06:10:00,20.01,35.19,34.96,0
43,2026-01-04,2026-01-04 06:15:00,20.75,27.59,31.93,1
43,2026-01-04,2026-01-04 06:20:00,21.82,34.68,36.5,0
43,2026-01-04,2026-01-04 06:25:00,20.77,29.18,24.66,0
43,2026-01-04,2026-01-04 06:30:00,22.08,34.64,35.31,0
43,2026-01-04,2026-01-04 06:35:00,20.55,32.67,33.67,0
43,2026-01-04,2026-01-04 06:40:00,21.87,35.29,40.97,0
43,2026-01-04,2026-01-04 06:45:00,20.68,30.85,38.26,0
43,2026-01-04,2026-01-04 06:50:00,21.92,38.66,36.84,0
43,2026-01-04,2026-01-04 06:55:00,20.02,32.16,38.82,0
43,2026-01-04,2026-01-04 07:00:00,21.27,35.37,30.5,0
43,2026-01-04,2026-01-04 07:05:00,21.16,25.67,34.27,0
43,2026-01-04,2026-01-04 07:10:00,23.35,32.07,38.55,1
43,2026-01-04,2026-01-04 07:15:00,20.15,31.69,40.42,1
43,2026-01-04,2026-01-04 07:20:00,20.67,33.4,26.75,0
43,2026-01-04,2026-01-04 07:25:00,20.66,32.83,42.66,0
43,2026-01-04,2026-01-04 07:30:00,21.14,33.46,36.16,0
43,2026-01-04,2026-01-04 07:35:00,20.23,33.4,28.04,0
43,2026-01-04,2026-01-04 07:40:00,21.69,24.29,40.4,0
43,2026-01-04,2026-01-04 07:45:00,21.37,30.15,26.66,0
43,2026-01-04,2026-01-04 07:50:00,23.14,31.83,31.59,0
43,2026-01-04,2026-01-04 07:55:00,21.53,30.83,37.36,1
43,2026-01-04,2026-01-04 08:00:00,20.78,28.07,41.87,0
43,2026-01-04,2026-01-04 08:05:00,21.96,30.67,39.93,0
43,2026-01-04,2026-01-04 08:10:00,20.65,32.96,34.52,0
43,2026-01-04,2026-01-04 08:15:00,21.64,31.45,27.62,0
44,2026-01-05,2026-01-05 00:00:00,16.53,49.92,41.51,0
44,2026-01-05,2026-01-05 00:05:00,15.9,46.42,44.49,0
44,2026-01-05,2026-01-05 00:10:00,16.93,49.32,38.95,1
44,2026-01-05,2026-01-05 00:15:00,16.28,43.32,50.22,0
44,2026-01-05,2026-01-05 00:20:00,15.65,46.14,52.26,0
44,2026-01-05,2026-01-05 00:25:00,17.49,45.59,42.38,0
44,2026-01-05,2026-01-05 00:30:00,16.2,44.53,49.22,0
44,2026-01-05,2026-01-05 00:35:00,16.61,50.07,50.62,0
44,2026-01-05,2026-01-05 00:40:00,15.48,43.61,49.0,0
44,2026-01-05,2026-01-05 00:45:00,17.01,45.98,48.15,0
44,2026-01-05,2026-01-05 00:50:00,15.97,46.67,46.39,1
44,2026-01-05,2026-01-05 00:55:00,16.57,50.18,41.61,0
44,2026-01-05,2026-01-05 01:00:00,16.1,53.45,48.1,0
44,2026-01-05,2026-01-05 01:05:00,15.86,44.01,45.04,1
44,2026-01-05,2026-01-05 01:10:00,15.24,43.79,48.31,1
44,2026-01-05,2026-01-05 01:15:00,15.61,52.34,49.1,0
44,2026-01-05,2026-01-05 01:20:00,15.09,45.98,43.64,0
44,2026-01-05,2026-01-05 01:25:00,16.78,50.83,44.42,0
44,2026-01-05,2026-01-05 01:30:00,16.21,42.38,40.35,0
44,2026-01-05,2026-01-05 01:35:00,17.37,49.21,39.03,0
44,2026-01-05,2026-01-05 01:40:00,17.05,43.58,38.71,0
44,2026-01-05,2026-01-05 01:45:00,16.14,45.25,52.36,0
44,2026-01-05,2026-01-05 01:50:00,16.72,43.14,50.62,0
44,2026-01-05,2026-01-05 01:55:00,15.65,46.54,39.4,0
44,2026-01-05,2026-01-05 02:00:00,15.41,48.79,49.54,1
44,2026-01-05,2026-01-05 02:05:00,17.38,44.62,53.24,0
44,2026-01-05,2026-01-05 02:10:00,14.84,47.03,39.22,0
44,2026-01-05,2026-01-05 02:15:00,18.0,48.09,46.64,0
44,2026-01-05,2026-01-05 02:20:00,15.66,49.08,40.26,0
44,2026-01-05,2026-01-05 02:25:00,14.0,50.54,37.98,0
44,2026-01-05,2026-01-05 02:30:00,14.91,50.31,51.09,0
44,2026-01-05,2026-01-05 02:35:00,14.78,46.26,45.87,0
44,2026-01-05,2026-01-05 02:40:00,16.63,42.74,45.84,1
44,2026-01-05,2026-01-05 02:45:00,15.48,44.44,51.3,1
44,2026-01-05,2026-01-05 02:50:00,15.6,45.79,56.52,0
44,2026-01-05,2026-01-05 02:55:00,15.7,44.77,43.53,0
44,2026-01-05,2026-01-05 03:00:00,17.82,45.37,44.45,0
44,2026-01-05,2026-01-05 03:05:00,16.16,44.36,47.0,0
44,2026-01-05,2026-01-05 03:10:00,16.25,52.69,46.98,1
44,2026-01-05,2026-01-05 03:15:00,15.04,45.68,40.69,0
44,2026-01-05,2026-01-05 03:20:00,16.69,42.12,39.12,0
44,2026-01-05,2026-01-05 03:25:00,15.65,47.94,48.59,0
44,2026-01-05,2026-01-05 03:30:00,16.92,44.6,49.78,1
44,2026-01-05,2026-01-05 03:35:00,15.37,46.33,44.92,0
44,2026-01-05,2026-01-05 03:40:00,15.33,48.08,46.74,0
44,2026-01-05,2026-01-05 03:45:00,16.29,52.11,53.18,0
44,2026-01-05,2026-01-05 03:50:00,17.12,44.85,48.42,0
44,2026-01-05,2026-01-05 03:55:00,16.19,43.2,49.87,0
44,2026-01-05,2026-01-05 04:00:00,17.46,48.1,43.3,0
44,2026-01-05,2026-01-05 04:05:00,16.36,45.0,36.53,0
44,2026-01-05,2026-01-05 04:10:00,16.23,49.55,46.87,0
44,2026-01-05,2026-01-05 04:15:00,16.54,44.29,54.61,0
44,2026-01-05,2026-01-05 04:20:00,16.23,45.68,45.56,0
44,2026-01-05,2026-01-05 04:25:00,15.77,46.52,40.11,0
44,2026-01-05,2026-01-05 04:30:00,16.35,45.89,41.19,0
44,2026-01-05,2026-01-05 04:35:00,14.91,50.43,47.67,0
44,2026-01-05,2026-01-05 04:40:00,16.32,47.99,44.12,0
44,2026-01-05,2026-01-05 04:45:00,16.22,49.54,47.68,0
44,2026-01-05,2026-01-05 04:50:00,16.01,46.38,51.68,0
44,2026-01-05,2026-01-05 04:55:00,16.8,46.2,44.39,0
44,2026-01-05,2026-01-05 05:00:00,16.76,48.23,41.91,0
44,2026-01-05,2026-01-05 05:05:00,16.23,45.26,50.0,0
44,2026-01-05,2026-01-05 05:10:00,16.39,49.04,40.98,0
44,2026-01-05,2026-01-05 05:15:00,15.92,43.94,56.17,0
44,2026-01-05,2026-01-05 05:20:00,16.67,48.36,42.03,0
44,2026-01-05,2026-01-05 05:25:00,16.55,49.86,44.61,0
44,2026-01-05,2026-01-05 05:30:00,16.56,46.43,44.25,0
44,2026-01-05,2026-01-05 05:35:00,15.72,41.57,47.56,0
44,2026-01-05,2026-01-05 05:40:00,14.95,43.91,48.39,0
44,2026-01-05,2026-01-05 05:45:00,16.04,48.29,45.42,1
44,2026-01-05,2026-01-05 05:50:00,17.29,43.92,47.6,1
44,2026-01-05,2026-01-05 05:55:00,15.64,46.04,62.42,0
44,2026-01-05,2026-01-05 06:00:00,16.98,51.71,45.69,0
44,2026-01-05,2026-01-05 06:05:00,16.07,42.45,48.49,0
44,2026-01-05,2026-01-05 06:10:00,16.8,43.4,51.78,0
44,2026-01-05,2026-01-05 06:15:00,16.3,47.07,48.13,0
44,2026-01-05,2026-01-05 06:20:00,15.83,45.2,45.94,0
44,2026-01-05,2026-01-05 06:25:00,16.19,47.98,43.72,0
44,2026-01-05,2026-01-05 06:30:00,15.32,41.16,36.5,0
44,2026-01-05,2026-01-05 06:35:00,14.86,47.84,48.66,0
44,2026-01-05,2026-01-05 06:40:00,16.08,46.21,51.56,1
44,2026-01-05,2026-01-05 06:45:00,16.15,51.03,53.85,0
44,2026-01-05,2026-01-05 06:50:00,15.54,44.94,42.7,0
44,2026-01-05,2026-01-05 06:55:00,17.01,43.25,39.39,1
44,2026-01-05,2026-01-05 07:00:00,16.27,52.1,50.9,0
44,2026-01-05,2026-01-05 07:05:00,16.05,44.21,42.61,0
44,2026-01-05,2026-01-05 07:10:00,17.75,46.47,46.58,0
44,2026-01-05,2026-01-05 07:15:00,15.5,48.89,56.76,0
44,2026-01-05,2026-01-05 07:20:00,16.82,42.26,47.36,0
44,2026-01-05,2026-01-05 07:25:00,17.0,47.72,47.23,0
44,2026-01-05,2026-01-05 07:30:00,15.51,45.07,43.32,0
44,2026-01-05,2026-01-05 07:35:00,17.26,46.91,51.53,0
44,2026-01-05,2026-01-05 07:40:00,15.0,43.55,36.29,0
44,2026-01-05,2026-01-05 07:45:00,15.59,48.55,51.88,0
44,2026-01-05,2026-01-05 07:50:00,17.02,46.74,56.51,0
44,2026-01-05,2026-01-05 07:55:00,16.69,48.73,52.77,1
44,2026-01-05,2026-01-05 08:00:00,16.45,44.38,46.98,0
44,2026-01-05,2026-01-05 08:05:00,15.38,49.67,44.59,0
44,2026-01-05,2026-01-05 08:10:00,14.83,46.75,48.0,0
44,2026-01-05,2026-01-05 08:15:00,16.29,47.58,41.23,0
45,2026-01-06,2026-01-06 00:00:00,20.57,52.47,31.72,1
45,2026-01-06,2026-01-06 00:05:00,21.14,53.0,44.27,1
45,2026-01-06,2026-01-06 00:10:00,21.52,50.85,46.82,0
45,2026-01-06,2026-01-06 00:15:00,20.23,52.04,35.73,0
45,2026-01-06,2026-01-06 00:20:00,20.88,47.39,35.39,0
45,2026-01-06,2026-01-06 00:25:00,21.22,48.77,37.55,0
45,2026-01-06,2026-01-06 00:30:00,21.54,51.2,40.71,0
45,2026-01-06,2026-01-06 00:35:00,21.77,48.15,36.51,0
45,2026-01-06,2026-01-06 00:40:00,20.45,54.62,40.39,0
45,2026-01-06,2026-01-06 00:45:00,19.84,52.21,50.41,0
45,2026-01-06,2026-01-06 00:50:00,21.4,50.84,45.43,0
45,2026-01-06,2026-01-06 00:55:00,20.7,52.72,36.27,0
45,2026-01-06,2026-01-06 01:00:00,21.62,54.57,46.86,0
45,2026-01-06,2026-01-06 01:05:00,21.5,52.82,39.84,0
45,2026-01-06,2026-01-06 01:10:00,22.04,49.28,38.97,0
45,2026-01-06,2026-01-06 01:15:00,20.89,52.58,41.41,0
45,2026-01-06,2026-01-06 01:20:00,19.33,51.91,39.02,0
45,2026-01-06,2026-01-06 01:25:00,19.57,52.43,38.61,1
45,2026-01-06,2026-01-06 01:30:00,21.07,53.52,42.54,0
45,2026-01-06,2026-01-06 01:35:00,20.35,54.33,46.36,0
45,2026-01-06,2026-01-06 01:40:00,20.71,53.53,41.69,0
45,2026-01-06,2026-01-06 01:45:00,20.8,50.12,44.59,1
45,2026-01-06,2026-01-06 01:50:00,21.8,55.42,38.2,0
45,2026-01-06,2026-01-06 01:55:00,20.8,50.41,35.43,0
45,2026-01-06,2026-01-06 02:00:00,19.8,51.44,41.86,0
45,2026-01-06,2026-01-06 02:05:00,20.18,54.92,42.51,0
45,2026-01-06,2026-01-06 02:10:00,20.58,55.5,39.22,1
45,2026-01-06,2026-01-06 02:15:00,20.65,50.03,41.2,0
45,2026-01-06,2026-01-06 02:20:00,21.4,54.13,46.66,0
45,2026-01-06,2026-01-06 02:25:00,20.91,54.32,43.81,0
45,2026-01-06,2026-01-06 02:30:00,21.46,57.34,45.52,0
45,2026-01-06,2026-01-06 02:35:00,19.39,46.55,38.6,0
45,2026-01-06,2026-01-06 02:40:00,21.63,50.37,47.91,0
45,2026-01-06,2026-01-06 02:45:00,20.4,48.79,39.99,0
45,2026-01-06,2026-01-06 02:50:00,22.09,56.42,40.27,1
45,2026-01-06,2026-01-06 02:55:00,19.75,50.32,41.71,1
45,2026-01-06,2026-01-06 03:00:00,20.43,58.74,50.06,0
45,2026-01-06,2026-01-06 03:05:00,19.54,52.25,44.12,0
45,2026-01-06,2026-01-06 03:10:00,20.08,52.24,40.99,0
45,2026-01-06,2026-01-06 03:15:00,20.9,47.91,42.6,0
45,2026-01-06,2026-01-06 03:20:00,21.05,49.94,50.9,1
45,2026-01-06,2026-01-06 03:25:00,21.49,50.67,41.85,0
45,2026-01-06,2026-01-06 03:30:00,20.91,55.45,38.08,0
45,2026-01-06,2026-01-06 03:35:00,21.7,53.23,42.17,0
45,2026-01-06,2026-01-06 03:40:00,21.21,52.94,35.56,0
45,2026-01-06,2026-01-06 03:45:00,19.84,51.64,39.18,0
45,2026-01-06,2026-01-06 03:50:00,21.27,50.58,50.59,0
45,2026-01-06,2026-01-06 03:55:00,21.76,52.21,41.7,0
45,2026-01-06,2026-01-06 04:00:00,21.67,54.42,39.42,0
45,2026-01-06,2026-01-06 04:05:00,20.52,50.72,43.29,1
45,2026-01-06,2026-01-06 04:10:00,19.79,53.27,33.34,1
45,2026-01-06,2026-01-06 04:15:00,20.92,51.78,41.25,0
45,2026-01-06,2026-01-06 04:20:00,21.87,55.75,44.45,0
45,2026-01-06,2026-01-06 04:25:00,20.32,50.84,40.9,1
45,2026-01-06,2026-01-06 04:30:00,20.41,53.14,36.06,0
45,2026-01-06,2026-01-06 04:35:00,20.57,52.18,42.99,0
45,2026-01-06,2026-01-06 04:40:00,20.65,45.04,49.1,0
45,2026-01-06,2026-01-06 04:45:00,21.75,54.06,39.43,0
45,2026-01-06,2026-01-06 04:50:00,22.15,51.13,41.68,0
45,2026-01-06,2026-01-06 04:55:00,20.68,50.15,35.72,0
45,2026-01-06,2026-01-06 05:00:00,21.02,52.62,42.97,0
45,2026-01-06,2026-01-06 05:05:00,20.78,49.22,33.62,0
45,2026-01-06,2026-01-06 05:10:00,20.95,53.14,39.48,1
45,2026-01-06,2026-01-06 05:15:00,21.54,50.98,44.5,0
